year,areakm,municipality,geocode_ibge,state
2005,62.11878550866517,Felício dos Santos,3125408,Minas Gerais
2006,65.04649567683768,Felício dos Santos,3125408,Minas Gerais
2007,68.52032165479837,Felício dos Santos,3125408,Minas Gerais
2008,71.99414763275905,Felício dos Santos,3125408,Minas Gerais
2009,72.63507422523251,Felício dos Santos,3125408,Minas Gerais
2010,73.27600081770598,Felício dos Santos,3125408,Minas Gerais
2011,76.68026547476148,Felício dos Santos,3125408,Minas Gerais
2012,80.08453013181699,Felício dos Santos,3125408,Minas Gerais
2013,83.77686344111304,Felício dos Santos,3125408,Minas Gerais
2014,89.88043687825359,Felício dos Santos,3125408,Minas Gerais
2015,91.51842626016986,Felício dos Santos,3125408,Minas Gerais
2016,91.81142112880629,Felício dos Santos,3125408,Minas Gerais
2017,92.20258983950482,Felício dos Santos,3125408,Minas Gerais
2018,93.16293156290203,Felício dos Santos,3125408,Minas Gerais
2019,94.1466647773831,Felício dos Santos,3125408,Minas Gerais
2020,95.19191206231334,Felício dos Santos,3125408,Minas Gerais
2021,96.03661779479582,Felício dos Santos,3125408,Minas Gerais
2022,96.34190427130484,Felício dos Santos,3125408,Minas Gerais
2000,119.6954600907053,Florestal,3126000,Minas Gerais
2001,120.5123619529043,Florestal,3126000,Minas Gerais
2002,121.3292638151033,Florestal,3126000,Minas Gerais
2003,121.70601646959207,Florestal,3126000,Minas Gerais
2004,122.08276912408084,Florestal,3126000,Minas Gerais
2005,123.21196262194313,Florestal,3126000,Minas Gerais
2006,124.34115611980542,Florestal,3126000,Minas Gerais
2007,124.55842699215923,Florestal,3126000,Minas Gerais
2008,124.77569786451303,Florestal,3126000,Minas Gerais
2009,124.86168378975567,Florestal,3126000,Minas Gerais
2010,124.94766971499831,Florestal,3126000,Minas Gerais
2011,125.05752385453499,Florestal,3126000,Minas Gerais
2012,125.16737799407167,Florestal,3126000,Minas Gerais
2013,125.82877600472966,Florestal,3126000,Minas Gerais
2014,126.20991320530342,Florestal,3126000,Minas Gerais
2015,126.23142936993739,Florestal,3126000,Minas Gerais
2016,126.23142936993739,Florestal,3126000,Minas Gerais
2017,126.38006207063239,Florestal,3126000,Minas Gerais
2018,126.42914250083646,Florestal,3126000,Minas Gerais
2019,126.46629189448481,Florestal,3126000,Minas Gerais
2020,126.52614306215413,Florestal,3126000,Minas Gerais
2021,126.59453598046646,Florestal,3126000,Minas Gerais
2022,126.64266813185299,Florestal,3126000,Minas Gerais
2000,539.6939864135115,Formiga,3126109,Minas Gerais
2001,545.509584276796,Formiga,3126109,Minas Gerais
2002,551.3251821400804,Formiga,3126109,Minas Gerais
2003,554.2272355006344,Formiga,3126109,Minas Gerais
2004,557.1292888611883,Formiga,3126109,Minas Gerais
2005,559.0119692950609,Formiga,3126109,Minas Gerais
2006,560.8946497289335,Formiga,3126109,Minas Gerais
2007,562.6965984775813,Formiga,3126109,Minas Gerais
2008,564.4985472262292,Formiga,3126109,Minas Gerais
2009,565.3842841504583,Formiga,3126109,Minas Gerais
2010,566.2700210746873,Formiga,3126109,Minas Gerais
2011,568.0606798890589,Formiga,3126109,Minas Gerais
2012,569.8513387034304,Formiga,3126109,Minas Gerais
2013,569.9118094380923,Formiga,3126109,Minas Gerais
2014,570.2198807718539,Formiga,3126109,Minas Gerais
2015,570.9156642726555,Formiga,3126109,Minas Gerais
2016,571.0954305671753,Formiga,3126109,Minas Gerais
2017,571.2261612341613,Formiga,3126109,Minas Gerais
2018,572.0388050590642,Formiga,3126109,Minas Gerais
2019,572.0388050590642,Formiga,3126109,Minas Gerais
2020,572.0983525808496,Formiga,3126109,Minas Gerais
2021,572.2218823286311,Formiga,3126109,Minas Gerais
2022,572.3055197070439,Formiga,3126109,Minas Gerais
2000,432.2892704849481,Formoso,3126208,Minas Gerais
2001,457.59659870014144,Formoso,3126208,Minas Gerais
2002,482.9039269153348,Formoso,3126208,Minas Gerais
2003,522.9001996517503,Formoso,3126208,Minas Gerais
2004,562.8964723881658,Formoso,3126208,Minas Gerais
2005,591.7099361748343,Formoso,3126208,Minas Gerais
2006,620.5233999615028,Formoso,3126208,Minas Gerais
2007,657.8137250979406,Formoso,3126208,Minas Gerais
2008,695.1040502343784,Formoso,3126208,Minas Gerais
2009,721.476109884665,Formoso,3126208,Minas Gerais
2010,747.8481695349516,Formoso,3126208,Minas Gerais
2011,760.2968892149024,Formoso,3126208,Minas Gerais
2012,772.7456088948533,Formoso,3126208,Minas Gerais
2013,781.5860753044099,Formoso,3126208,Minas Gerais
2014,798.2046921905384,Formoso,3126208,Minas Gerais
2015,803.1539440193623,Formoso,3126208,Minas Gerais
2016,809.4040487454637,Formoso,3126208,Minas Gerais
2017,817.2909592163094,Formoso,3126208,Minas Gerais
2018,825.1122508065368,Formoso,3126208,Minas Gerais
2019,832.6154715194023,Formoso,3126208,Minas Gerais
2020,847.2613480538826,Formoso,3126208,Minas Gerais
2021,872.1832228491551,Formoso,3126208,Minas Gerais
2022,911.806764027832,Formoso,3126208,Minas Gerais
2000,127.7495288938326,Fortuna de Minas,3126406,Minas Gerais
2001,129.27574176756238,Fortuna de Minas,3126406,Minas Gerais
2002,130.80195464129216,Fortuna de Minas,3126406,Minas Gerais
2003,131.35788630429795,Fortuna de Minas,3126406,Minas Gerais
2004,131.91381796730374,Fortuna de Minas,3126406,Minas Gerais
2005,133.26865211474535,Fortuna de Minas,3126406,Minas Gerais
2006,134.62348626218696,Fortuna de Minas,3126406,Minas Gerais
2007,135.31420871749395,Fortuna de Minas,3126406,Minas Gerais
2008,136.00493117280095,Fortuna de Minas,3126406,Minas Gerais
2009,136.2152856909995,Fortuna de Minas,3126406,Minas Gerais
2010,136.42564020919806,Fortuna de Minas,3126406,Minas Gerais
2011,136.50396658863238,Fortuna de Minas,3126406,Minas Gerais
2012,136.5822929680667,Fortuna de Minas,3126406,Minas Gerais
2013,136.77988526208443,Fortuna de Minas,3126406,Minas Gerais
2014,137.18297782486175,Fortuna de Minas,3126406,Minas Gerais
2015,137.70342240140266,Fortuna de Minas,3126406,Minas Gerais
2016,137.82438145897936,Fortuna de Minas,3126406,Minas Gerais
2017,138.07775243707417,Fortuna de Minas,3126406,Minas Gerais
2018,138.10944937974284,Fortuna de Minas,3126406,Minas Gerais
2019,138.25739095889338,Fortuna de Minas,3126406,Minas Gerais
2020,138.27250168627,Fortuna de Minas,3126406,Minas Gerais
2021,138.33377661514612,Fortuna de Minas,3126406,Minas Gerais
2022,138.50754344190256,Fortuna de Minas,3126406,Minas Gerais
2000,35.867331924808,Francisco Badaró,3126505,Minas Gerais
2001,42.25384171058691,Francisco Badaró,3126505,Minas Gerais
2002,48.640351496365824,Francisco Badaró,3126505,Minas Gerais
2003,50.14741646995725,Francisco Badaró,3126505,Minas Gerais
2004,51.654481443548676,Francisco Badaró,3126505,Minas Gerais
2005,54.791370351807295,Francisco Badaró,3126505,Minas Gerais
2006,57.928259260065914,Francisco Badaró,3126505,Minas Gerais
2007,66.97196837815602,Francisco Badaró,3126505,Minas Gerais
2008,76.01567749624613,Francisco Badaró,3126505,Minas Gerais
2009,76.31404376808194,Francisco Badaró,3126505,Minas Gerais
2010,76.61241003991776,Francisco Badaró,3126505,Minas Gerais
2011,76.92854361642732,Francisco Badaró,3126505,Minas Gerais
2012,77.24467719293688,Francisco Badaró,3126505,Minas Gerais
2013,81.43304195985996,Francisco Badaró,3126505,Minas Gerais
2014,85.75799086687906,Francisco Badaró,3126505,Minas Gerais
2015,89.41379065829098,Francisco Badaró,3126505,Minas Gerais
2016,90.6876000436379,Francisco Badaró,3126505,Minas Gerais
2017,90.77658035854532,Francisco Badaró,3126505,Minas Gerais
2018,91.66737403148859,Francisco Badaró,3126505,Minas Gerais
2019,91.72884739959682,Francisco Badaró,3126505,Minas Gerais
2020,92.71802744558772,Francisco Badaró,3126505,Minas Gerais
2021,92.87024181275055,Francisco Badaró,3126505,Minas Gerais
2022,93.48268539468269,Francisco Badaró,3126505,Minas Gerais
2000,305.0824978524894,Francisco Dumont,3126604,Minas Gerais
2001,341.42399491072524,Francisco Dumont,3126604,Minas Gerais
2002,377.7654919689611,Francisco Dumont,3126604,Minas Gerais
2003,415.5338096485432,Francisco Dumont,3126604,Minas Gerais
2004,453.30212732812527,Francisco Dumont,3126604,Minas Gerais
2005,467.2127553703236,Francisco Dumont,3126604,Minas Gerais
2006,481.1233834125219,Francisco Dumont,3126604,Minas Gerais
2007,500.9812511060848,Francisco Dumont,3126604,Minas Gerais
2008,520.8391187996477,Francisco Dumont,3126604,Minas Gerais
2009,530.9907920305706,Francisco Dumont,3126604,Minas Gerais
2010,541.1424652614934,Francisco Dumont,3126604,Minas Gerais
2011,558.5126905221944,Francisco Dumont,3126604,Minas Gerais
2012,575.8829157828953,Francisco Dumont,3126604,Minas Gerais
2013,586.7226132953607,Francisco Dumont,3126604,Minas Gerais
2014,604.3029633552004,Francisco Dumont,3126604,Minas Gerais
2015,610.6579853634775,Francisco Dumont,3126604,Minas Gerais
2016,613.2976442241077,Francisco Dumont,3126604,Minas Gerais
2017,617.5549584553735,Francisco Dumont,3126604,Minas Gerais
2018,618.9688990362162,Francisco Dumont,3126604,Minas Gerais
2019,622.2790104731079,Francisco Dumont,3126604,Minas Gerais
2020,624.2120727605056,Francisco Dumont,3126604,Minas Gerais
2021,628.6381103752498,Francisco Dumont,3126604,Minas Gerais
2022,631.1360622177459,Francisco Dumont,3126604,Minas Gerais
2000,143.96593159382414,Francisco Sá,3126703,Minas Gerais
2001,217.29651949299335,Francisco Sá,3126703,Minas Gerais
2002,290.62710739216254,Francisco Sá,3126703,Minas Gerais
2003,351.8003257281812,Francisco Sá,3126703,Minas Gerais
2004,412.9735440641998,Francisco Sá,3126703,Minas Gerais
2005,417.4395362789265,Francisco Sá,3126703,Minas Gerais
2006,421.90552849365315,Francisco Sá,3126703,Minas Gerais
2007,432.9751545007202,Francisco Sá,3126703,Minas Gerais
2008,444.0447805077872,Francisco Sá,3126703,Minas Gerais
2009,448.0684399110286,Francisco Sá,3126703,Minas Gerais
2010,452.09209931426994,Francisco Sá,3126703,Minas Gerais
2011,458.68817683869185,Francisco Sá,3126703,Minas Gerais
2012,465.28425436311375,Francisco Sá,3126703,Minas Gerais
2013,468.5818698513027,Francisco Sá,3126703,Minas Gerais
2014,471.4042175232666,Francisco Sá,3126703,Minas Gerais
2015,472.6407888729844,Francisco Sá,3126703,Minas Gerais
2016,473.1447244986743,Francisco Sá,3126703,Minas Gerais
2017,473.7307886382522,Francisco Sá,3126703,Minas Gerais
2018,474.2243026356276,Francisco Sá,3126703,Minas Gerais
2019,474.69905105148985,Francisco Sá,3126703,Minas Gerais
2020,475.5149748661916,Francisco Sá,3126703,Minas Gerais
2021,477.7238664435724,Francisco Sá,3126703,Minas Gerais
2022,479.0662113262528,Francisco Sá,3126703,Minas Gerais
2000,148.6248118699667,Fronteira,3127008,Minas Gerais
2001,149.0975265949709,Fronteira,3127008,Minas Gerais
2002,149.5702413199751,Fronteira,3127008,Minas Gerais
2003,150.38778705180349,Fronteira,3127008,Minas Gerais
2004,151.20533278363186,Fronteira,3127008,Minas Gerais
2005,151.36595990370586,Fronteira,3127008,Minas Gerais
2006,151.52658702377985,Fronteira,3127008,Minas Gerais
2007,151.66787772009712,Fronteira,3127008,Minas Gerais
2008,151.8091684164144,Fronteira,3127008,Minas Gerais
2009,151.8091684164144,Fronteira,3127008,Minas Gerais
2010,151.8091684164144,Fronteira,3127008,Minas Gerais
2011,151.8091684164144,Fronteira,3127008,Minas Gerais
2012,151.8091684164144,Fronteira,3127008,Minas Gerais
2013,151.8091684164144,Fronteira,3127008,Minas Gerais
2014,151.8091684164144,Fronteira,3127008,Minas Gerais
2015,151.89070054910349,Fronteira,3127008,Minas Gerais
2016,151.89070054910349,Fronteira,3127008,Minas Gerais
2017,151.91296142036998,Fronteira,3127008,Minas Gerais
2018,152.00639228455915,Fronteira,3127008,Minas Gerais
2019,152.00639228455915,Fronteira,3127008,Minas Gerais
2020,152.00639228455915,Fronteira,3127008,Minas Gerais
2021,152.00639228455915,Fronteira,3127008,Minas Gerais
2022,152.00639228455915,Fronteira,3127008,Minas Gerais
2000,64.08461720806802,Fruta de Leite,3127073,Minas Gerais
2001,80.88288487709062,Fruta de Leite,3127073,Minas Gerais
2002,97.68115254611321,Fruta de Leite,3127073,Minas Gerais
2003,102.13795814847636,Fruta de Leite,3127073,Minas Gerais
2004,106.5947637508395,Fruta de Leite,3127073,Minas Gerais
2005,114.12733878801129,Fruta de Leite,3127073,Minas Gerais
2006,121.65991382518307,Fruta de Leite,3127073,Minas Gerais
2007,123.84883277268987,Fruta de Leite,3127073,Minas Gerais
2008,126.03775172019668,Fruta de Leite,3127073,Minas Gerais
2009,126.73555522475064,Fruta de Leite,3127073,Minas Gerais
2010,127.4333587293046,Fruta de Leite,3127073,Minas Gerais
2011,127.7028407314839,Fruta de Leite,3127073,Minas Gerais
2012,127.9723227336632,Fruta de Leite,3127073,Minas Gerais
2013,129.53710366808326,Fruta de Leite,3127073,Minas Gerais
2014,130.12043059287606,Fruta de Leite,3127073,Minas Gerais
2015,131.1704961390175,Fruta de Leite,3127073,Minas Gerais
2016,131.32488878702043,Fruta de Leite,3127073,Minas Gerais
2017,131.7257195112607,Fruta de Leite,3127073,Minas Gerais
2018,132.1578002138524,Fruta de Leite,3127073,Minas Gerais
2019,132.7220602379594,Fruta de Leite,3127073,Minas Gerais
2020,134.39376853505524,Fruta de Leite,3127073,Minas Gerais
2021,136.74107598451755,Fruta de Leite,3127073,Minas Gerais
2022,138.95558447467295,Fruta de Leite,3127073,Minas Gerais
2000,1461.3800980869278,Frutal,3127107,Minas Gerais
2001,1464.5875814830101,Frutal,3127107,Minas Gerais
2002,1467.7950648790925,Frutal,3127107,Minas Gerais
2003,1476.7199268081206,Frutal,3127107,Minas Gerais
2004,1485.6447887371487,Frutal,3127107,Minas Gerais
2005,1488.545095979944,Frutal,3127107,Minas Gerais
2006,1491.4454032227395,Frutal,3127107,Minas Gerais
2007,1493.667058382873,Frutal,3127107,Minas Gerais
2008,1495.8887135430064,Frutal,3127107,Minas Gerais
2009,1496.9187294780684,Frutal,3127107,Minas Gerais
2010,1497.9487454131304,Frutal,3127107,Minas Gerais
2011,1498.254258147566,Frutal,3127107,Minas Gerais
2012,1498.5597708820014,Frutal,3127107,Minas Gerais
2013,1499.603684466632,Frutal,3127107,Minas Gerais
2014,1501.1845272471107,Frutal,3127107,Minas Gerais
2015,1501.6623451477867,Frutal,3127107,Minas Gerais
2016,1501.8495116092354,Frutal,3127107,Minas Gerais
2017,1502.1994795352275,Frutal,3127107,Minas Gerais
2018,1502.7027392997506,Frutal,3127107,Minas Gerais
2019,1503.2437707837005,Frutal,3127107,Minas Gerais
2020,1503.5684162620807,Frutal,3127107,Minas Gerais
2021,1503.5684162620807,Frutal,3127107,Minas Gerais
2022,1503.5684162620807,Frutal,3127107,Minas Gerais
2000,99.67276425063903,Funilândia,3127206,Minas Gerais
2001,102.02993987800681,Funilândia,3127206,Minas Gerais
2002,104.3871155053746,Funilândia,3127206,Minas Gerais
2003,106.5258590870345,Funilândia,3127206,Minas Gerais
2004,108.66460266869441,Funilândia,3127206,Minas Gerais
2005,111.03488617025243,Funilândia,3127206,Minas Gerais
2006,113.40516967181046,Funilândia,3127206,Minas Gerais
2007,116.05320101486345,Funilândia,3127206,Minas Gerais
2008,118.70123235791644,Funilândia,3127206,Minas Gerais
2009,119.36965727521418,Funilândia,3127206,Minas Gerais
2010,120.03808219251192,Funilândia,3127206,Minas Gerais
2011,120.64924779000397,Funilândia,3127206,Minas Gerais
2012,121.26041338749602,Funilândia,3127206,Minas Gerais
2013,122.08899294205712,Funilândia,3127206,Minas Gerais
2014,125.10646765745004,Funilândia,3127206,Minas Gerais
2015,126.25208285982832,Funilândia,3127206,Minas Gerais
2016,126.40048861232977,Funilândia,3127206,Minas Gerais
2017,127.60417683223935,Funilândia,3127206,Minas Gerais
2018,128.02731474065845,Funilândia,3127206,Minas Gerais
2019,128.12992756338983,Funilândia,3127206,Minas Gerais
2020,128.15753668420868,Funilândia,3127206,Minas Gerais
2021,128.56252811130733,Funilândia,3127206,Minas Gerais
2022,128.64324827810336,Funilândia,3127206,Minas Gerais
2000,76.39665277898244,Glaucilândia,3127354,Minas Gerais
2001,91.96271829754392,Glaucilândia,3127354,Minas Gerais
2002,107.52878381610539,Glaucilândia,3127354,Minas Gerais
2003,108.87887649887574,Glaucilândia,3127354,Minas Gerais
2004,110.2289691816461,Glaucilândia,3127354,Minas Gerais
2005,110.83896710919882,Glaucilândia,3127354,Minas Gerais
2006,111.44896503675155,Glaucilândia,3127354,Minas Gerais
2007,112.8824621153293,Glaucilândia,3127354,Minas Gerais
2008,114.31595919390706,Glaucilândia,3127354,Minas Gerais
2009,114.56595780821299,Glaucilândia,3127354,Minas Gerais
2010,114.81595642251891,Glaucilândia,3127354,Minas Gerais
2011,116.17959667588718,Glaucilândia,3127354,Minas Gerais
2012,117.54323692925546,Glaucilândia,3127354,Minas Gerais
2013,118.03594671059905,Glaucilândia,3127354,Minas Gerais
2014,119.30760419764667,Glaucilândia,3127354,Minas Gerais
2015,119.48181793360892,Glaucilândia,3127354,Minas Gerais
2016,119.48181793360892,Glaucilândia,3127354,Minas Gerais
2017,119.48181793360892,Glaucilândia,3127354,Minas Gerais
2018,120.10776771864711,Glaucilândia,3127354,Minas Gerais
2019,120.17394719027682,Glaucilândia,3127354,Minas Gerais
2020,120.17394719027682,Glaucilândia,3127354,Minas Gerais
2021,120.2547023789391,Glaucilândia,3127354,Minas Gerais
2022,120.77063342743335,Glaucilândia,3127354,Minas Gerais
2000,150.52492571566435,Gouveia,3127602,Minas Gerais
2001,151.539593660851,Gouveia,3127602,Minas Gerais
2002,152.55426160603767,Gouveia,3127602,Minas Gerais
2003,160.91414581359496,Gouveia,3127602,Minas Gerais
2004,169.27403002115224,Gouveia,3127602,Minas Gerais
2005,175.92497761188005,Gouveia,3127602,Minas Gerais
2006,182.57592520260786,Gouveia,3127602,Minas Gerais
2007,185.62226312305825,Gouveia,3127602,Minas Gerais
2008,188.66860104350863,Gouveia,3127602,Minas Gerais
2009,192.62529276320294,Gouveia,3127602,Minas Gerais
2010,196.58198448289724,Gouveia,3127602,Minas Gerais
2011,198.79102916713487,Gouveia,3127602,Minas Gerais
2012,201.0000738513725,Gouveia,3127602,Minas Gerais
2013,210.00926357383713,Gouveia,3127602,Minas Gerais
2014,225.68206171146687,Gouveia,3127602,Minas Gerais
2015,229.4880044524788,Gouveia,3127602,Minas Gerais
2016,229.99141964321026,Gouveia,3127602,Minas Gerais
2017,233.30763509090335,Gouveia,3127602,Minas Gerais
2018,234.17587081897221,Gouveia,3127602,Minas Gerais
2019,235.44915491616098,Gouveia,3127602,Minas Gerais
2020,236.7471001189344,Gouveia,3127602,Minas Gerais
2021,237.42441429377826,Gouveia,3127602,Minas Gerais
2022,238.67256940071897,Gouveia,3127602,Minas Gerais
2000,67.31842537904564,Grupiara,3127909,Minas Gerais
2001,70.52260865727632,Grupiara,3127909,Minas Gerais
2002,73.72679193550701,Grupiara,3127909,Minas Gerais
2003,77.77917722979987,Grupiara,3127909,Minas Gerais
2004,81.83156252409273,Grupiara,3127909,Minas Gerais
2005,82.17218431121034,Grupiara,3127909,Minas Gerais
2006,82.51280609832796,Grupiara,3127909,Minas Gerais
2007,84.14738542178647,Grupiara,3127909,Minas Gerais
2008,85.78196474524498,Grupiara,3127909,Minas Gerais
2009,86.3449547081511,Grupiara,3127909,Minas Gerais
2010,86.90794467105724,Grupiara,3127909,Minas Gerais
2011,87.72070396147122,Grupiara,3127909,Minas Gerais
2012,88.5334632518852,Grupiara,3127909,Minas Gerais
2013,90.20965539618477,Grupiara,3127909,Minas Gerais
2014,90.516057904238,Grupiara,3127909,Minas Gerais
2015,91.1046059628349,Grupiara,3127909,Minas Gerais
2016,91.13660167476867,Grupiara,3127909,Minas Gerais
2017,91.2465729130811,Grupiara,3127909,Minas Gerais
2018,91.58160234659559,Grupiara,3127909,Minas Gerais
2019,91.6822824596102,Grupiara,3127909,Minas Gerais
2020,91.70422203331363,Grupiara,3127909,Minas Gerais
2021,91.76567556727773,Grupiara,3127909,Minas Gerais
2022,91.8247329367517,Grupiara,3127909,Minas Gerais
2000,556.3688330063826,Grão Mogol,3127800,Minas Gerais
2001,669.869748821652,Grão Mogol,3127800,Minas Gerais
2002,783.3706646369214,Grão Mogol,3127800,Minas Gerais
2003,857.9023115226873,Grão Mogol,3127800,Minas Gerais
2004,932.4339584084532,Grão Mogol,3127800,Minas Gerais
2005,951.120323610491,Grão Mogol,3127800,Minas Gerais
2006,969.8066888125288,Grão Mogol,3127800,Minas Gerais
2007,1011.3017551299884,Grão Mogol,3127800,Minas Gerais
2008,1052.7968214474479,Grão Mogol,3127800,Minas Gerais
2009,1091.597247566734,Grão Mogol,3127800,Minas Gerais
2010,1130.3976736860202,Grão Mogol,3127800,Minas Gerais
2011,1137.239106758178,Grão Mogol,3127800,Minas Gerais
2012,1144.0805398303357,Grão Mogol,3127800,Minas Gerais
2013,1169.0773378856993,Grão Mogol,3127800,Minas Gerais
2014,1183.2096033288944,Grão Mogol,3127800,Minas Gerais
2015,1189.9209403849732,Grão Mogol,3127800,Minas Gerais
2016,1196.7696453416354,Grão Mogol,3127800,Minas Gerais
2017,1201.0518126159145,Grão Mogol,3127800,Minas Gerais
2018,1207.7515480776538,Grão Mogol,3127800,Minas Gerais
2019,1216.0290294033823,Grão Mogol,3127800,Minas Gerais
2020,1228.4631844557425,Grão Mogol,3127800,Minas Gerais
2021,1237.5886277637403,Grão Mogol,3127800,Minas Gerais
2022,1243.97714669402,Grão Mogol,3127800,Minas Gerais
2000,437.2026794940607,Guapé,3128105,Minas Gerais
2001,442.82572943755054,Guapé,3128105,Minas Gerais
2002,448.44877938104037,Guapé,3128105,Minas Gerais
2003,453.5054572496912,Guapé,3128105,Minas Gerais
2004,458.562135118342,Guapé,3128105,Minas Gerais
2005,460.1350607208955,Guapé,3128105,Minas Gerais
2006,461.70798632344906,Guapé,3128105,Minas Gerais
2007,464.38518653096077,Guapé,3128105,Minas Gerais
2008,467.06238673847247,Guapé,3128105,Minas Gerais
2009,468.3667973024538,Guapé,3128105,Minas Gerais
2010,469.6712078664351,Guapé,3128105,Minas Gerais
2011,474.1077518243122,Guapé,3128105,Minas Gerais
2012,478.54429578218924,Guapé,3128105,Minas Gerais
2013,478.8520462423786,Guapé,3128105,Minas Gerais
2014,480.0674584001477,Guapé,3128105,Minas Gerais
2015,480.56746113340665,Guapé,3128105,Minas Gerais
2016,481.02533572832243,Guapé,3128105,Minas Gerais
2017,483.324792129208,Guapé,3128105,Minas Gerais
2018,484.10527566100296,Guapé,3128105,Minas Gerais
2019,484.9265570898897,Guapé,3128105,Minas Gerais
2020,485.56759001522084,Guapé,3128105,Minas Gerais
2021,486.14885389576745,Guapé,3128105,Minas Gerais
2022,487.0460120421436,Guapé,3128105,Minas Gerais
2000,148.14018990742082,Guaraciama,3128253,Minas Gerais
2001,173.75791888401008,Guaraciama,3128253,Minas Gerais
2002,199.37564786059934,Guaraciama,3128253,Minas Gerais
2003,204.76542302471816,Guaraciama,3128253,Minas Gerais
2004,210.15519818883698,Guaraciama,3128253,Minas Gerais
2005,215.30571098975938,Guaraciama,3128253,Minas Gerais
2006,220.45622379068178,Guaraciama,3128253,Minas Gerais
2007,221.5214691517954,Guaraciama,3128253,Minas Gerais
2008,222.58671451290903,Guaraciama,3128253,Minas Gerais
2009,223.23560693986778,Guaraciama,3128253,Minas Gerais
2010,223.88449936682653,Guaraciama,3128253,Minas Gerais
2011,224.23881733807806,Guaraciama,3128253,Minas Gerais
2012,224.5931353093296,Guaraciama,3128253,Minas Gerais
2013,227.24661685423638,Guaraciama,3128253,Minas Gerais
2014,229.6098092520664,Guaraciama,3128253,Minas Gerais
2015,229.93220671235744,Guaraciama,3128253,Minas Gerais
2016,230.1926193289428,Guaraciama,3128253,Minas Gerais
2017,231.7890381673755,Guaraciama,3128253,Minas Gerais
2018,233.3342789393956,Guaraciama,3128253,Minas Gerais
2019,233.50451038939292,Guaraciama,3128253,Minas Gerais
2020,233.50451038939292,Guaraciama,3128253,Minas Gerais
2021,234.19381134035444,Guaraciama,3128253,Minas Gerais
2022,234.5152488619104,Guaraciama,3128253,Minas Gerais
2000,959.8429246308682,Guarda-Mor,3128600,Minas Gerais
2001,1010.0522492982171,Guarda-Mor,3128600,Minas Gerais
2002,1060.2615739655662,Guarda-Mor,3128600,Minas Gerais
2003,1096.8185256822776,Guarda-Mor,3128600,Minas Gerais
2004,1133.375477398989,Guarda-Mor,3128600,Minas Gerais
2005,1155.6330268470113,Guarda-Mor,3128600,Minas Gerais
2006,1177.8905762950335,Guarda-Mor,3128600,Minas Gerais
2007,1188.1209320001603,Guarda-Mor,3128600,Minas Gerais
2008,1198.3512877052872,Guarda-Mor,3128600,Minas Gerais
2009,1205.8751701838257,Guarda-Mor,3128600,Minas Gerais
2010,1213.3990526623643,Guarda-Mor,3128600,Minas Gerais
2011,1215.7559095428308,Guarda-Mor,3128600,Minas Gerais
2012,1218.1127664232972,Guarda-Mor,3128600,Minas Gerais
2013,1223.3207067746075,Guarda-Mor,3128600,Minas Gerais
2014,1226.9501531280048,Guarda-Mor,3128600,Minas Gerais
2015,1229.2471331771114,Guarda-Mor,3128600,Minas Gerais
2016,1232.4679852591355,Guarda-Mor,3128600,Minas Gerais
2017,1239.0554878332227,Guarda-Mor,3128600,Minas Gerais
2018,1246.4408102684567,Guarda-Mor,3128600,Minas Gerais
2019,1249.3746620800478,Guarda-Mor,3128600,Minas Gerais
2020,1256.5214730636096,Guarda-Mor,3128600,Minas Gerais
2021,1263.7506298007054,Guarda-Mor,3128600,Minas Gerais
2022,1269.5888754797468,Guarda-Mor,3128600,Minas Gerais
2000,246.14173656079285,Guimarânia,3128907,Minas Gerais
2001,252.74200663083448,Guimarânia,3128907,Minas Gerais
2002,259.34227670087614,Guimarânia,3128907,Minas Gerais
2003,260.94658639355146,Guimarânia,3128907,Minas Gerais
2004,262.55089608622677,Guimarânia,3128907,Minas Gerais
2005,264.30149525560483,Guimarânia,3128907,Minas Gerais
2006,266.0520944249829,Guimarânia,3128907,Minas Gerais
2007,267.40726324155906,Guimarânia,3128907,Minas Gerais
2008,268.76243205813523,Guimarânia,3128907,Minas Gerais
2009,269.4948281013802,Guimarânia,3128907,Minas Gerais
2010,270.2272241446252,Guimarânia,3128907,Minas Gerais
2011,272.4808353925776,Guimarânia,3128907,Minas Gerais
2012,274.73444664053,Guimarânia,3128907,Minas Gerais
2013,275.1024240712132,Guimarânia,3128907,Minas Gerais
2014,275.87456141115985,Guimarânia,3128907,Minas Gerais
2015,276.1965951444339,Guimarânia,3128907,Minas Gerais
2016,276.23707177246087,Guimarânia,3128907,Minas Gerais
2017,277.06100649893796,Guimarânia,3128907,Minas Gerais
2018,277.25009265201936,Guimarânia,3128907,Minas Gerais
2019,277.4485059586186,Guimarânia,3128907,Minas Gerais
2020,277.52081309935636,Guimarânia,3128907,Minas Gerais
2021,277.9491660902634,Guimarânia,3128907,Minas Gerais
2022,277.997502460853,Guimarânia,3128907,Minas Gerais
2000,1242.8954837021204,Gurinhatã,3129103,Minas Gerais
2001,1267.0172311762533,Gurinhatã,3129103,Minas Gerais
2002,1291.1389786503862,Gurinhatã,3129103,Minas Gerais
2003,1292.434375876655,Gurinhatã,3129103,Minas Gerais
2004,1293.7297731029237,Gurinhatã,3129103,Minas Gerais
2005,1296.729901374436,Gurinhatã,3129103,Minas Gerais
2006,1299.7300296459482,Gurinhatã,3129103,Minas Gerais
2007,1300.4283097865211,Gurinhatã,3129103,Minas Gerais
